AGE;GENDER;STATE;EDUC;MARRIED;JOB;INC;PEOPLE;PINC;CEREAL;ROOT;VEGAN;FRUITS;MEAT;EGGS;MILK;OIL;SUGAR;WELL;CWELL;PWELL;ORG;CORG;PORG;GARDEN;CGARDEN;PGARDEN;VEG;CVEG;PVEG;GARDV1;GARDV2;GARDV3;GARDV4;GARDV5;NGARD;FGARD;INDEXV;INDEXN;VEGROOT;MEETEGG;DEPRATIO
37.0;1.0;MA;16.0;0.0;0.0;4500.0;2.0;1.0;7.0;6.0;6.0;7.0;5.0;7.0;3.0;4.0;7.0;7.0;2.0;2.0;4.0;4.0;3.0;4.0;4.0;5.0;4.0;4.0;5.0;1.0;1.0;0.0;1.0;1.0;0.0;4.0;95.0;3;7.0;7.0;0.5
29.0;1.0;PI;14.0;1.0;1.0;1500.0;5.0;4.0;7.0;7.0;7.0;7.0;3.0;7.0;5.0;4.0;7.0;7.0;4.0;3.0;3.0;4.0;2.0;5.0;3.0;4.0;3.0;1.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;96.0;3;7.0;7.0;0.2
52.0;1.0;MG;16.0;1.0;1.0;2500.0;3.0;2.0;6.0;1.0;5.0;4.0;0.0;4.0;1.0;7.0;2.0;3.0;2.0;1.0;3.0;3.0;3.0;3.0;4.0;1.0;4.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;83.5;3;7.0;5.0;0.3333333333333333
47.0;1.0;RN;12.0;1.0;0.0;2500.0;2.0;1.0;7.0;1.0;4.0;5.0;7.0;7.0;7.0;0.0;0.0;3.0;4.0;2.0;1.0;2.0;2.0;4.0;4.0;2.0;4.0;2.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;67.5;3;7.0;7.0;0.5
53.0;1.0;RS;5.0;0.0;0.0;1500.0;3.0;1.0;7.0;5.0;2.0;4.0;6.0;5.0;2.0;2.0;3.0;4.0;4.0;4.0;4.0;5.0;5.0;5.0;4.0;4.0;3.0;3.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;4.0;69.5;3;7.0;7.0;0.6666666666666666
54.0;0.0;PR;5.0;1.0;1.0;2500.0;4.0;2.0;7.0;0.0;7.0;4.0;0.0;7.0;5.0;0.0;7.0;0.0;2.0;4.0;2.0;4.0;2.0;5.0;4.0;4.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;70.5;3;7.0;7.0;0.5
52.0;1.0;MG;14.0;1.0;1.0;2500.0;3.0;2.0;4.0;2.0;4.0;4.0;0.0;5.0;1.0;6.0;2.0;3.0;3.0;2.0;2.0;4.0;1.0;2.0;4.0;1.0;4.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;78.5;3;6.0;6.0;0.3333333333333333
48.0;1.0;CE;12.0;0.0;1.0;1500.0;5.0;2.0;7.0;7.0;7.0;5.0;6.0;7.0;3.0;5.0;7.0;4.0;4.0;2.0;5.0;4.0;4.0;5.0;5.0;5.0;2.0;2.0;4.0;1.0;0.0;0.0;1.0;1.0;0.0;3.0;99.5;3;7.0;7.0;0.6
67.0;1.0;GO;18.0;1.0;1.0;4500.0;4.0;2.0;3.0;2.0;3.0;7.0;7.0;3.0;7.0;5.0;4.0;5.0;5.0;5.0;5.0;5.0;4.0;5.0;5.0;5.0;4.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;4.0;85.5;3;5.0;7.0;0.5
55.0;1.0;BA;9.0;0.0;0.0;1500.0;3.0;1.0;2.0;4.0;1.0;0.0;2.0;3.0;6.0;0.0;4.0;2.0;4.0;3.0;5.0;2.0;2.0;5.0;4.0;4.0;2.0;2.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;48.0;3;6.0;7.0;0.6666666666666666
41.0;1.0;PE;16.0;0.0;0.0;4500.0;2.0;1.0;7.0;7.0;7.0;7.0;7.0;0.0;7.0;7.0;7.0;4.0;4.0;5.0;5.0;4.0;2.0;5.0;4.0;4.0;4.0;4.0;5.0;1.0;0.0;0.0;1.0;1.0;0.0;3.0;110.5;3;7.0;7.0;0.5
60.0;0.0;PE;12.0;0.0;1.0;1500.0;3.0;1.0;7.0;0.0;7.0;3.0;1.0;7.0;4.0;2.0;6.0;5.0;1.0;2.0;4.0;4.0;2.0;4.0;3.0;3.0;1.0;2.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;80.5;3;7.0;7.0;0.6666666666666666
37.0;0.0;MS;16.0;1.0;1.0;4500.0;2.0;1.0;7.0;4.0;7.0;6.0;2.0;6.0;4.0;4.0;7.0;5.0;3.0;4.0;3.0;4.0;3.0;4.0;4.0;4.0;4.0;3.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;4.0;93.0;3;7.0;7.0;0.5
38.0;1.0;SP;12.0;1.0;0.0;1500.0;3.0;1.0;7.0;0.0;3.0;4.0;2.0;0.0;3.0;0.0;7.0;7.0;2.0;2.0;4.0;2.0;1.0;4.0;2.0;2.0;3.0;1.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;48.0;3;7.0;3.0;0.6666666666666666
46.0;1.0;SP;16.0;1.0;1.0;2500.0;5.0;2.0;7.0;4.0;5.0;5.0;4.0;5.0;5.0;5.0;5.0;3.0;3.0;3.0;4.0;3.0;2.0;3.0;4.0;4.0;3.0;3.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;90.0;3;7.0;7.0;0.6
43.0;1.0;MA;12.0;0.0;1.0;1500.0;4.0;2.0;4.0;2.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;3.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;110.0;3;6.0;7.0;0.5
51.0;1.0;MG;16.0;0.0;0.0;1500.0;3.0;1.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;5.0;5.0;5.0;5.0;2.0;5.0;5.0;5.0;5.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;112.0;3;7.0;7.0;0.6666666666666666
42.0;1.0;GO;16.0;0.0;0.0;4500.0;4.0;1.0;7.0;2.0;7.0;7.0;7.0;7.0;1.0;7.0;7.0;7.0;3.0;2.0;1.0;2.0;2.0;2.0;2.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;112.0;3;7.0;7.0;0.75
38.0;1.0;SP;14.0;0.0;0.0;1500.0;6.0;4.0;7.0;2.0;2.0;7.0;7.0;1.0;7.0;1.0;2.0;2.0;4.0;3.0;5.0;4.0;2.0;5.0;3.0;4.0;4.0;2.0;5.0;1.0;0.0;0.0;1.0;1.0;0.0;3.0;68.0;3;7.0;7.0;0.3333333333333333
33.0;1.0;PE;14.0;1.0;1.0;4500.0;1.0;1.0;7.0;3.0;5.0;7.0;5.0;5.0;7.0;3.0;7.0;2.0;3.0;3.0;4.0;4.0;2.0;3.0;2.0;4.0;4.0;4.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;85.5;3;7.0;7.0;0.0
21.0;0.0;PE;14.0;1.0;1.0;27500.0;4.0;2.0;7.0;5.0;7.0;7.0;7.0;7.0;7.0;7.0;7.0;1.0;4.0;1.0;1.0;5.0;2.0;5.0;5.0;1.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;109.0;3;7.0;7.0;0.5
27.0;0.0;PE;16.0;1.0;1.0;10000.0;2.0;2.0;7.0;2.0;2.0;5.0;2.0;2.0;7.0;7.0;7.0;7.0;4.0;4.0;4.0;4.0;1.0;3.0;4.0;5.0;5.0;3.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;90.0;3;7.0;7.0;0.0
60.0;0.0;CE;16.0;0.0;1.0;8000.0;3.0;3.0;7.0;3.0;6.0;5.0;7.0;7.0;6.0;6.0;7.0;7.0;3.0;1.0;3.0;4.0;2.0;3.0;2.0;3.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;103.0;3;7.0;7.0;0.0
32.0;1.0;CE;11.0;0.0;1.0;1500.0;5.0;2.0;3.0;0.0;7.0;3.0;2.0;3.0;5.0;3.0;2.0;5.0;4.0;4.0;3.0;2.0;2.0;3.0;2.0;4.0;2.0;4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;75.5;3;3.0;7.0;0.6
